lat,lon
34.12,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.11,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.1,-119.82
34.04,-119.82
34.1326,-119.816749
33.5333,-119.8167
34.136497,-119.815619
34.134064,-119.815614
34.132664,-119.815483
32.320833,-119.811833
34.148276,-119.810715
34.148276,-119.810715
31.738498,-119.810111
34.17,-119.81
34.16,-119.81
34.15,-119.81
34.15,-119.81
34.15,-119.81
34.15,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.14,-119.81
34.13,-119.81
34.13,-119.81
34.13,-119.81
34.13,-119.81
34.13,-119.81
34.12,-119.81
34.12,-119.81
34.11,-119.81
34.1,-119.81
34.1,-119.81
34.130297,-119.80635
34.127855,-119.80481
34.19,-119.8
34.19,-119.8
34.16,-119.8
34.14,-119.8
34.14,-119.8
34.14,-119.8
34.14,-119.8
34.14,-119.8
34.13,-119.8
34.13,-119.8
34.13,-119.8
34.13,-119.8
34.12,-119.8
34.12,-119.8
34.12,-119.8
34.12,-119.8
34.12,-119.8
34.12,-119.8
34.12,-119.8
33.9,-119.8
33.9,-119.8
34.122439,-119.797639
33.262388,-119.797475
32.791,-119.793333
33.939802,-119.791351
34.27,-119.79
34.19,-119.79
34.19,-119.79
34.19,-119.79
34.19,-119.79
34.15,-119.79
34.15,-119.79
34.15,-119.79
34.15,-119.79
34.14,-119.79
34.14,-119.79
34.14,-119.79
34.14,-119.79
34.14,-119.79
34.14,-119.79
34.13,-119.79
34.13,-119.79
34.1,-119.79
34.09,-119.79
34.09,-119.79
34.09,-119.79
32.81,-119.79
32.81,-119.79
32.79,-119.79
32.79,-119.79
34.122383,-119.789897
31.746866,-119.788645
34.270015,-119.78106
34.16,-119.78
34.16,-119.78
34.16,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.15,-119.78
34.14,-119.78
34.14,-119.78
34.14,-119.78
34.14,-119.78
34.14,-119.78
34.13,-119.78
34.13,-119.78
34.13,-119.78
34.13,-119.78
34.13,-119.78
34.13,-119.78
34.12,-119.78
34.1,-119.78
32.95,-119.78
33.258853,-119.770434
34.112214,-119.770058
34.28,-119.77
34.23,-119.77
34.23,-119.77
34.22,-119.77
34.22,-119.77
34.22,-119.77
34.21,-119.77
34.21,-119.77
34.17,-119.77
34.17,-119.77
34.15,-119.77
34.15,-119.77
34.15,-119.77
34.15,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.13,-119.77
34.12,-119.77
34.11,-119.77
34.11,-119.77
34.11,-119.77
34.11,-119.77
34.11,-119.77
34.1,-119.77
34.1,-119.77
34.1,-119.77
34.1,-119.77
34.113742,-119.768264
34.2,-119.76
34.2,-119.76
34.2,-119.76
34.2,-119.76
34.16,-119.76
34.15,-119.76
34.15,-119.76
34.14,-119.76
34.14,-119.76
34.13,-119.76
34.13,-119.76
34.13,-119.76
34.12,-119.76
34.12,-119.76
34.12,-119.76
34.12,-119.76
34.11,-119.76
34.11,-119.76
34.1,-119.76
34.146192,-119.75647
33.275786,-119.751466
34.27,-119.75
34.27,-119.75
34.27,-119.75
34.27,-119.75
34.27,-119.75
34.27,-119.75
34.23,-119.75
34.23,-119.75
34.23,-119.75
34.14,-119.75
34.1,-119.75
34.1,-119.75
34.1,-119.75
34.1709,-119.7427
32.538564,-119.741163
33.54,-119.74
32.94,-119.74
34.125,-119.736667
32.782667,-119.7365
34.33199,-119.735184
34.17,-119.73
34.11,-119.73
33.2,-119.73
32.678167,-119.726667
34.117944,-119.725989
34.121469,-119.725342
34.210757,-119.723947
34.118578,-119.723594
34.114683,-119.723236
34.114683,-119.723236
33.16,-119.72
34.102793,-119.718117
34.104553,-119.711236
33.23,-119.71
34.117636,-119.708756
34.106119,-119.707031
34.19,-119.7
34.145718,-119.699707
32.831333,-119.691833
34.114577,-119.690328
34.17,-119.69
31.555167,-119.687333
34.15603,-119.687011
34.12633,-119.685745
32.336833,-119.680833
34.100358,-119.68049
34.14,-119.68
34.13,-119.68
34.13,-119.68
34.11,-119.68
34.11,-119.68
34.1,-119.68
34.1,-119.68
33.11,-119.68
33.11,-119.68
34.099772,-119.674931
34.108575,-119.674238
32.684333,-119.674167
34.096738,-119.674072
32.569915,-119.673065
34.118169,-119.671975
34.106768,-119.670875
34.091293,-119.67032
34.13,-119.67
34.120144,-119.669022
34.120622,-119.667436
34.099981,-119.666908
34.114615,-119.66682
33.034,-119.665912
34.09161,-119.665137
34.100005,-119.664997
34.099522,-119.6641
34.13,-119.66
34.119909,-119.658133
34.095348,-119.653665
34.09414,-119.651208
34.152778,-119.650278
34.11,-119.65
34.07,-119.64
34.119757,-119.634438
34.089561,-119.633614
34.11795,-119.631438
34.120195,-119.630838
34.120663,-119.629048
34.116508,-119.628872
34.089475,-119.628525
33.8163,-119.6273
34.086183,-119.626869
34.101086,-119.626861
34.118907,-119.626232
34.087728,-119.625861
34.087728,-119.625861
34.123468,-119.624932
34.120261,-119.624634
34.046721,-119.620857
34.17,-119.62
34.17,-119.62
33.46,-119.62
33.46,-119.62
33.46,-119.62
33.46,-119.62
33.46,-119.62
33.44,-119.62
33.347712,-119.617607
34.114798,-119.617558
34.115712,-119.61633
34.087286,-119.615844
32.331333,-119.614833
34.100573,-119.612507
34.15,-119.61
33.51,-119.61
33.51,-119.61
33.5,-119.61
33.5,-119.61
33.45,-119.61
33.44,-119.61
33.44,-119.61
33.44,-119.61
33.44,-119.61
33.43,-119.61
34.100788,-119.60386
34.108482,-119.602452
33.44,-119.6
33.44,-119.6
33.44,-119.6
33.44,-119.6
33.43,-119.6
33.43,-119.6
33.43,-119.6
34.093015,-119.599238
34.104803,-119.590928
33.36269,-119.590701
34.1,-119.59
33.5,-119.59
33.5,-119.59
33.49,-119.59
33.43,-119.59
33.43,-119.59
33.43,-119.59
33.42,-119.59
34.119014,-119.582586
34.125961,-119.582469
34.103117,-119.581702
34.099278,-119.581252
34.098238,-119.577363
34.098118,-119.576523
34.121008,-119.576314
34.098355,-119.575962
34.102442,-119.575503
34.107367,-119.574802
34.10705,-119.57469
34.120792,-119.573831
34.101078,-119.571045
33.5,-119.57
33.41,-119.57
33.41,-119.57
33.41,-119.57
33.41,-119.57
33.41,-119.57
33.41,-119.57
33.4,-119.57
32.881167,-119.564667
34.124382,-119.563351
34.124382,-119.563351
34.124382,-119.563351
34.124382,-119.563351
34.089278,-119.563094
34.1405,-119.562333
34.09462,-119.560188
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.41,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
33.4,-119.56
32.619625,-119.559349
34.09712,-119.55829
33.365709,-119.555542
34.10321,-119.552128
34.096628,-119.55141
33.53,-119.55
31.85594,-119.549983
33.377766,-119.549977
34.098343,-119.545437
32.622388,-119.541264
33.4,-119.54
33.39,-119.54
33.39,-119.54
33.38,-119.54
34.096053,-119.539664
32.612018,-119.534061
33.376566,-119.533511
34.083333,-119.533333
32.883,-119.531333
32.632052,-119.53092
33.39,-119.53
33.39,-119.53
33.39,-119.53
33.38,-119.53
33.38,-119.53
33.38,-119.53
33.38,-119.53
33.38,-119.53
33.38,-119.53
33.38,-119.53
34.093603,-119.529835
34.095315,-119.529505
34.094472,-119.529306
33.366167,-119.523333
31.870647,-119.523328
33.4,-119.52
33.39,-119.52
33.39,-119.52
33.38,-119.52
33.38,-119.52
34.093212,-119.519045
32.3095,-119.5125
33.38,-119.51
33.38,-119.51
33.38,-119.51
33.38,-119.51
33.38,-119.51
33.38,-119.51
33.38,-119.51
33.396546,-119.509345
32.675,-119.5083
33.362333,-119.503
32.883167,-119.501333
5.5,-119.5
34.5,-119.5
33.5,-119.5
33.46,-119.5
33.46,-119.5
33.41,-119.5
33.41,-119.5
33.41,-119.5
33.41,-119.5
33.38,-119.5
33.38,-119.5
33.38,-119.5
33.38,-119.5
33.37,-119.5
32.5,-119.5
32.32,-119.5
32.32,-119.5
31.5,-119.5
30.5,-119.5
29.5,-119.5
28.5,-119.5
27.5,-119.5
26.5,-119.5
25.5,-119.5
33.40987,-119.497987
33.46,-119.49
33.39,-119.49
33.39,-119.49
33.38,-119.49
33.38,-119.49
33.38,-119.49
33.38,-119.49
33.37,-119.49
33.37,-119.49
34.186231,-119.486888
33.411818,-119.482675
33.38,-119.48
33.38,-119.48
33.38,-119.48
33.38,-119.48
33.38,-119.48
33.38,-119.48
33.38,-119.48
33.37,-119.48
32.874833,-119.479667
34.173719,-119.478853
33.370167,-119.476667
33.38,-119.47
32.88,-119.47
34.111568,-119.46167
33.36,-119.46
33.359,-119.459833
33.35,-119.45
33.35,-119.45
33.35,-119.44
31.910559,-119.437787
32.81,-119.43
34.074178,-119.425333
32.5167,-119.425
33.441492,-119.422824
33.33,-119.41
33.32,-119.41
34.067719,-119.402772
32.67415,-119.4017
33.35,-119.4
33.37,-119.39
34.075031,-119.386122
34.061411,-119.383478
34.066833,-119.379
32.81,-119.37
33.925,-119.3667
32.93,-119.36
32.52,-119.36
34.060933,-119.359467
34.060097,-119.357583
34.059094,-119.3535
34.053331,-119.352936
34.061708,-119.352233
34.061908,-119.351356
33.32,-119.35
32.800667,-119.349167
34.064733,-119.346458
31.986093,-119.318022
33.79,-119.31
33.78,-119.31
33.78,-119.31
33.78,-119.31
32.65,-119.31
32.65,-119.31
32.65,-119.31
32.65,-119.31
31.969635,-119.304055
32.758256,-119.301212
32.66,-119.3
32.65,-119.3
33.1875,-119.295167
33.511604,-119.294382
32.7,-119.29
33.83,-119.28
33.83,-119.28
32.82,-119.28
32.69,-119.28
32.834667,-119.275333
32.85,-119.27
32.69,-119.27
32.62,-119.27
32.62,-119.27
32.62,-119.27
32.62,-119.27
33.936853,-119.268006
33.936853,-119.268006
33.933622,-119.267053
31.993146,-119.263708
34.040317,-119.260156
32.7,-119.26
32.63,-119.26
32.032755,-119.235533
31.740333,-119.225833
33.329333,-119.2245
32.71,-119.22
33.29,-119.21
33.29,-119.21
32.7,-119.21
32.69,-119.21
32.69,-119.21
32.69,-119.21
32.69,-119.21
32.851667,-119.201167
32.00738,-119.200645
32.85,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
32.69,-119.2
33.828602,-119.197301
31.776,-119.192333
32.69,-119.19
32.68,-119.19
32.62,-119.19
32.291167,-119.186
32.29,-119.18
32.29,-119.18
33.318167,-119.1775
33.512893,-119.17653
32.65,-119.17
32.047167,-119.160333
30.5,-119.16
31.921833,-119.152167
32.63,-119.15
32.63,-119.15
32.040214,-119.143893
32.058912,-119.141804
32.63,-119.14
33.583625,-119.139358
33.578118,-119.138983
32.73,-119.13
32.065271,-119.125583
32.0275,-119.120333
30.54,-119.12
32.089525,-119.114493
32.52,-119.11
32.52,-119.11
30.55,-119.11
33.4,-119.1
34.023833,-119.0965
33.100667,-119.095333
32.51,-119.09
32.5,-119.08
33.159,-119.078667
32.48,-119.07
32.094286,-119.056891
33.938333,-119.052333
32.925,-119.05
32.925,-119.05
32.102579,-119.040755
32.10634,-119.037329
30.57,-119.02
32.124901,-119.01755
33.45,-119.0167
32.3333,-119.0167
32.8667,-119.0083
32.3833,-119.0083
32.129621,-119.007684
32.818,-118.9985
33.410167,-118.972167
32.9,-118.97
32.9,-118.97
32.8333,-118.9667
32.152945,-118.963083
32.143411,-118.958178
33.285,-118.957833
32.153838,-118.950722
32.153385,-118.94595
33.28,-118.94
32.94,-118.94
32.94,-118.94
32.37,-118.94
32.948833,-118.939333
32.166967,-118.93585
32.8,-118.9333
32.168284,-118.93259
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.53,-118.93
33.1167,-118.925
32.4505,-118.9175
33.028,-118.8935
30.63,-118.89
33.0,-118.88
30.63,-118.88
32.959,-118.876833
33.291333,-118.8725
32.17231,-118.870381
33.29,-118.87
32.94,-118.86
32.93,-118.86
32.18,-118.86
32.93,-118.85
32.207761,-118.848055
33.29,-118.84
33.29,-118.84
33.28,-118.84
32.77095,-118.83816
33.300167,-118.8325
32.218945,-118.823542
32.272667,-118.821
32.27,-118.82
32.4833,-118.8167
33.72792,-118.806634
32.204253,-118.794666
32.212964,-118.789071
32.7167,-118.7833
33.941081,-118.745041
33.782116,-118.741959
33.775079,-118.739703
33.763152,-118.733968
32.7167,-118.7333
33.88488,-118.72917
30.723833,-118.692
33.11,-118.69
33.11,-118.69
33.07,-118.69
33.071167,-118.683333
33.14,-118.682833
33.07,-118.68
33.067798,-118.662984
33.75,-118.66
33.75,-118.66
33.75,-118.66
33.75,-118.66
33.75,-118.66
33.63,-118.66
33.872,-118.653167
33.95,-118.65
28.51,-118.65
33.897333,-118.6375
33.094833,-118.616667
33.916667,-118.583333
33.9,-118.583333
33.725276,-118.579559
33.719691,-118.569026
32.9,-118.5667
32.8833,-118.5667
31.898833,-118.5605
33.34,-118.56
33.34,-118.56
33.9,-118.55
33.9,-118.55
33.9,-118.55
33.833333,-118.55
33.39,-118.55
33.35,-118.55
33.7312,-118.5452
32.7333,-118.5333
33.37,-118.53
33.907465,-118.514242
33.876833,-118.510167
34.0,-118.51
33.6655,-118.509667
33.778167,-118.5085
33.845327,-118.500595
5.5,-118.5
34.5,-118.5
33.5,-118.5
32.5,-118.5
31.5,-118.5
30.5,-118.5
29.5,-118.5
28.5,-118.5
26.5,-118.5
25.5,-118.5
24.5,-118.5
23.5,-118.5
33.722884,-118.498947
33.7677,-118.4867
32.362167,-118.484
33.8,-118.483333
33.7677,-118.4831
33.740347,-118.452873
33.688208,-118.448408
33.739916,-118.446713
33.748963,-118.444375
33.73062,-118.43937
32.420666,-118.43635
32.7833,-118.4333
33.669063,-118.430489
32.59,-118.43
32.59,-118.43
33.72176,-118.4219
33.72176,-118.4219
33.84,-118.42
33.6616,-118.4151
33.6616,-118.4151
33.589867,-118.41188
33.721883,-118.408092
33.647143,-118.408002
33.7029,-118.4061
33.222183,-118.403229
33.7,-118.4
33.715067,-118.3942
33.696283,-118.392792
33.678781,-118.390903
32.363333,-118.378
32.6745,-118.3766
33.684278,-118.36556
33.682571,-118.365326
33.681,-118.3631
33.672133,-118.36035
33.58,-118.36
33.667084,-118.358483
33.671637,-118.356417
33.668,-118.352966
33.6839,-118.3528
33.6949,-118.3522
33.677554,-118.35022
33.7081,-118.348
33.6811,-118.3454
33.644349,-118.340607
32.45,-118.34
33.6782,-118.3389
33.684885,-118.334653
33.646796,-118.329703
33.669,-118.3269
33.6682,-118.3266
33.2767,-118.323683
32.62887,-118.31998
33.6512,-118.3192
33.672682,-118.318277
33.6583,-118.3171
33.653783,-118.314567
33.653783,-118.314567
33.653783,-118.314567
33.660965,-118.312131
32.4,-118.31
33.6673,-118.3098
33.617776,-118.30806
33.6834,-118.3074
33.671713,-118.304807
33.6379,-118.3029
33.6787,-118.3021
32.729167,-118.301667
33.6613,-118.3014
33.6857,-118.3006
32.8,-118.3
33.6677,-118.2993
33.60582,-118.297655
33.6804,-118.2955
33.62487,-118.29337
33.62487,-118.29337
33.676,-118.291
33.6743,-118.2909
32.69075,-118.29051
32.41,-118.29
33.6341,-118.2898
33.6668,-118.2896
33.672,-118.2881
33.666548,-118.287378
33.6425,-118.287
33.654345,-118.286667
33.6494,-118.2843
33.6448,-118.2843
33.664,-118.2814
33.562142,-118.277435
33.588959,-118.276208
33.6649,-118.2761
33.6649,-118.2761
33.6649,-118.2761
33.62793,-118.274689
33.6384,-118.2733
33.564763,-118.27318
33.489528,-118.267822
33.508595,-118.262329
33.610365,-118.259747
33.610365,-118.259747
33.610365,-118.259747
33.632,-118.2516
32.152,-118.251333
32.76,-118.25
32.75,-118.25
32.15,-118.25
33.607597,-118.249503
33.0802,-118.2457
33.559003,-118.244718
33.5332,-118.2444
33.585566,-118.243117
33.598332,-118.240356
32.35,-118.24
32.3333,-118.2333
32.34,-118.23
33.5647,-118.2234
33.580932,-118.214264
33.0718,-118.2095
33.597356,-118.207655
33.690067,-118.205338
33.6264,-118.1989
33.554608,-118.19362
33.491337,-118.182843
32.154833,-118.170333
33.286665,-118.168766
33.603,-118.168
33.603,-118.168
32.458676,-118.16541
33.631635,-118.155212
33.565335,-118.154866
33.575394,-118.15207
33.566318,-118.15043
33.601901,-118.149719
33.0733,-118.144
32.191167,-118.138833
33.486183,-118.135684
29.34,-118.13
33.572296,-118.120119
33.584641,-118.119507
33.595121,-118.117868
33.601192,-118.116105
33.546454,-118.11102
33.546454,-118.11102
33.546454,-118.11102
33.546454,-118.11102
33.5893,-118.109783
33.5893,-118.109783
33.55602,-118.106059
33.558456,-118.10585
33.321279,-118.105791
33.599613,-118.105774
33.6,-118.1
33.570707,-118.093343
33.594031,-118.092899
33.594031,-118.092899
33.594031,-118.092899
33.539833,-118.091833
33.589102,-118.08993
33.537171,-118.087523
33.583451,-118.083328
33.583451,-118.083328
33.583451,-118.083328
33.533357,-118.071157
33.533357,-118.071157
33.573783,-118.06961
33.5385,-118.061667
33.55785,-118.05001
32.68,-118.05
33.341912,-118.049469
33.5584,-118.04021
33.54166,-118.002651
33.431029,-117.989044
33.532729,-117.986245
33.534236,-117.985808
32.3333,-117.9833
33.581447,-117.982864
33.552681,-117.97214
33.54892,-117.966081
33.559707,-117.962608
33.572215,-117.96163
33.548078,-117.957877
33.572861,-117.957534
33.578439,-117.954808
33.575869,-117.95454
33.532345,-117.949553
33.532281,-117.949489
33.399671,-117.948256
33.553362,-117.940345
33.55378,-117.938691
33.562701,-117.93636
33.518472,-117.936032
33.1645,-117.933333
32.602167,-117.933333
33.524322,-117.931381
33.584375,-117.930358
33.188333,-117.929833
33.55975,-117.92045
33.17,-117.92
33.55,-117.917222
33.41326,-117.916604
33.347331,-117.914944
33.5174,-117.9142
33.510924,-117.911356
33.52859,-117.910268
33.55,-117.91
33.5574,-117.9094
33.540536,-117.906303
31.365833,-117.9055
33.566124,-117.901104
33.552423,-117.900754
33.55,-117.9
33.55,-117.9
33.55,-117.9
33.55,-117.9
33.55,-117.9
33.55,-117.9
33.55,-117.9
33.51,-117.9
32.658333,-117.898667
33.594746,-117.898064
33.558208,-117.897433
33.556779,-117.896797
33.572325,-117.895789
32.701382,-117.893335
33.566287,-117.889094
33.548083,-117.88805
33.557847,-117.885929
33.153667,-117.884167
33.42324,-117.883444
33.556389,-117.883056
33.567917,-117.88255
33.43316,-117.882314
33.554275,-117.880307
32.651667,-117.879167
33.525017,-117.877844
33.177167,-117.877
33.549369,-117.876088
33.521818,-117.872728
33.557033,-117.87063
33.5007,-117.8706
33.548627,-117.866872
33.395761,-117.866577
33.548611,-117.866389
33.5505,-117.8652
32.6465,-117.8645
33.457188,-117.864379
33.5719,-117.8635
33.466578,-117.86226
33.466578,-117.86226
33.438067,-117.856407
33.5006,-117.8521
33.553698,-117.840815
31.94,-117.84
31.9,-117.84
32.923816,-117.836904
32.65,-117.83
32.65,-117.83
32.6515,-117.825833
33.519787,-117.825429
31.99,-117.81
33.460004,-117.806314
33.469254,-117.793994
32.842907,-117.793788
33.480232,-117.789613
33.452641,-117.78614
33.490667,-117.780617
33.37,-117.78
33.459167,-117.777667
31.216833,-117.7705
33.463515,-117.769197
33.420123,-117.768357
33.4,-117.76
33.437728,-117.751755
33.43264,-117.751522
33.435,-117.7285
33.430925,-117.717767
33.35,-117.71
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.43,-117.7
33.385186,-117.693862
33.359067,-117.689717
33.391317,-117.688217
33.4119,-117.686367
33.398667,-117.681
33.384067,-117.677733
33.389617,-117.675817
32.75,-117.67
32.75,-117.67
33.370483,-117.66985
33.370483,-117.66985
33.3418,-117.667117
33.365278,-117.663041
33.41,-117.66
33.379,-117.654167
33.3418,-117.6541
32.64982,-117.63618
32.749194,-117.63434
33.314833,-117.625
33.356833,-117.624333
32.776667,-117.624333
33.34,-117.6
33.26319,-117.58952
33.20754,-117.58773
32.12,-117.56
32.9255,-117.5525
33.143723,-117.548648
33.243,-117.534667
33.21593,-117.52572
33.18156,-117.51754
33.15359,-117.51156
33.02001,-117.50722
33.16549,-117.50008
5.5,-117.5
33.5,-117.5
33.14,-117.5
33.14,-117.5
33.14,-117.5
33.14,-117.5
32.7,-117.5
32.7,-117.5
32.5,-117.5
31.5,-117.5
30.5,-117.5
29.5,-117.5
28.5,-117.5
27.5,-117.5
25.5,-117.5
24.5,-117.5
23.5,-117.5
22.5,-117.5
33.18036,-117.49435
32.666942,-117.475392
32.66,-117.47
33.173458,-117.466154
32.78321,-117.4643
32.67,-117.46
33.11906,-117.45372
33.057833,-117.450333
32.66,-117.45
32.65,-117.45
32.65,-117.45
32.65,-117.45
32.65,-117.45
32.64,-117.45
32.63,-117.45
32.63,-117.45
32.65,-117.44
32.65,-117.44
32.5995,-117.437667
32.633333,-117.433333
33.047665,-117.430616
32.91,-117.43
32.91,-117.43
32.62,-117.43
32.6,-117.43
32.6,-117.43
32.966967,-117.428539
33.052383,-117.4276
32.812333,-117.426
32.755077,-117.423317
32.91,-117.42
32.91,-117.42
32.9,-117.42
32.81,-117.42
32.81,-117.42
32.52,-117.42
32.951434,-117.413853
32.962438,-117.411838
32.6026,-117.4116
32.999333,-117.411125
32.982527,-117.411108
32.91,-117.41
32.9,-117.41
32.9,-117.41
32.907013,-117.407271
33.122695,-117.406937
32.98,-117.4
32.91,-117.4
32.71,-117.4
32.71,-117.4
33.00727,-117.39816
32.769339,-117.397156
33.133954,-117.396525
32.760101,-117.391663
32.87,-117.39
32.85,-117.39
32.78,-117.39
32.765667,-117.3895
33.0575,-117.387833
33.014,-117.387667
32.778577,-117.386169
32.791,-117.385667
32.76184,-117.380832
32.74787,-117.38055
32.902167,-117.380167
32.95,-117.38
32.95,-117.38
32.93,-117.38
32.93,-117.38
32.93,-117.38
32.92,-117.38
32.9,-117.38
32.81,-117.38
32.81,-117.38
32.81,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.8,-117.38
32.79,-117.38
32.79,-117.38
32.79,-117.38
32.78,-117.38
32.78,-117.38
32.78,-117.38
32.78,-117.38
32.78,-117.38
32.77,-117.38
32.77,-117.38
32.76,-117.38
32.76,-117.38
32.76,-117.38
32.76,-117.38
32.73,-117.38
32.828667,-117.378833
32.7695,-117.377167
32.9127,-117.3753
32.73238,-117.375183
32.842833,-117.374167
32.788352,-117.372437
33.092193,-117.37192
32.93,-117.37
32.92,-117.37
32.92,-117.37
32.92,-117.37
32.91,-117.37
32.9,-117.37
32.83,-117.37
32.83,-117.37
32.83,-117.37
32.82,-117.37
32.79,-117.37
32.79,-117.37
32.79,-117.37
32.79,-117.37
32.79,-117.37
32.77,-117.37
32.77,-117.37
32.77,-117.37
32.76,-117.37
32.76,-117.37
32.76,-117.37
32.75,-117.37
32.7,-117.37
32.68,-117.37
32.783195,-117.36969
32.778577,-117.36969
32.762141,-117.368317
33.056667,-117.368167
32.738,-117.367
32.672833,-117.367
32.672833,-117.367
32.7135,-117.364833
32.755481,-117.364197
32.6075,-117.362167
32.755833,-117.362
32.9,-117.36
32.9,-117.36
32.9,-117.36
32.87,-117.36
32.87,-117.36
32.85,-117.36
32.83072,-117.35996
32.8684,-117.35888
32.92762,-117.35789
32.603833,-117.3565
32.803368,-117.3549
32.859333,-117.354667
32.773958,-117.35321
32.773958,-117.35321
32.76472,-117.35321
32.92223,-117.35241
32.897,-117.3518
32.95876,-117.35175
32.752325,-117.350738
32.751324,-117.350601
32.76064,-117.350464
32.91,-117.35
32.89,-117.35
32.88,-117.35
32.81,-117.35
32.49,-117.35
32.911192,-117.348024
32.737001,-117.347717
32.923,-117.347333
32.521333,-117.346833
32.743662,-117.346344
32.864333,-117.346167
32.643333,-117.346
32.89864,-117.34579
32.96532,-117.34327
32.7452,-117.341256
32.9444,-117.3409
32.877,-117.340833
32.89,-117.34
32.87,-117.34
32.72,-117.34
32.71,-117.34
32.598333,-117.3385
33.027348,-117.338205
32.792343,-117.333126
32.90713,-117.33072
32.867667,-117.330167
32.87,-117.33
32.87,-117.33
32.87,-117.33
32.86,-117.33
32.7,-117.33
32.875833,-117.329333
32.812667,-117.321667
32.899,-117.3205
32.9,-117.32
32.87,-117.32
32.87,-117.32
32.69,-117.32
32.921167,-117.319667
32.912,-117.318667
32.932833,-117.3155
32.66745,-117.315102
32.877333,-117.313833
32.912167,-117.305167
32.90468,-117.30424
32.927167,-117.299
32.637712,-117.296219
32.906017,-117.295767
32.907167,-117.284167
32.9018,-117.2595
30.444333,-117.190167
31.690667,-117.056
28.26,-117.046333
31.76,-116.97
31.87,-116.88
31.87,-116.88
31.87,-116.88
31.87,-116.88
31.5,-116.87
31.86,-116.86
31.86,-116.86
31.41,-116.76
31.41,-116.76
30.99,-116.72
31.51,-116.66
30.92,-116.63
31.063167,-116.579167
31.075333,-116.5375
30.91,-116.52
30.91,-116.52
30.91,-116.52
30.9,-116.52
31.049167,-116.518667
4.5,-116.5
33.5,-116.5
32.5,-116.5
31.5,-116.5
30.85,-116.5
30.78,-116.5
30.78,-116.5
30.5,-116.5
29.5,-116.5
28.5,-116.5
27.5,-116.5
26.5,-116.5
24.5,-116.5
23.5,-116.5
22.5,-116.5
30.38,-116.46
30.82,-116.44
30.32,-116.4
30.21,-116.4
28.387667,-116.336833
30.51,-116.19
30.51,-116.19
30.51,-116.19
30.51,-116.19
30.48,-116.19
26.53,-116.18
30.31,-116.16
30.31,-116.15
30.43,-116.13
30.43,-116.13
30.336333,-116.119
30.312333,-116.110667
30.39,-116.11
30.37,-116.11
30.39,-116.1
30.39,-116.1
30.15,-116.05
25.37,-116.02
25.36,-116.01
30.08,-115.96
30.08,-115.96
30.08,-115.96
29.65,-115.95
29.65,-115.95
29.65,-115.95
30.229833,-115.9445
30.014167,-115.944
29.792333,-115.938167
29.913167,-115.923667
29.54,-115.92
29.53,-115.91
29.53,-115.91
29.82,-115.9
29.82,-115.9
29.82,-115.9
